Segmento	CNPJ	Nome
S5	7268732	COOPERATIVA DE CREDITO RURAL HORIZONTES NOVOS DE IJUI - CREHNOR NOROESTE
S5	1869822	COOPERATIVA DE CREDITO RURAL HORIZONTES NOVOS DE NOVO SARANDI-CREHNOR SARANDI
S5	16348005	COOPERATIVA DE CREDITO RURAL ILHEUS LTDA
S5	5644916	COOPERATIVA DE CREDITO RURAL NORTE DO ITAPICURU
S5	204963	COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA
S5	4317316	COOPERATIVA DE CREDITO RURAL SENHOR DO BONFIM LTDA. - SICOOB BONFIM
S5	6174009	COOPERATIVA DE CREDITO SICOOB ALIANCA
S5	2466552	COOPERATIVA DE CREDITO SICOOB VALE DO IGUACU
S5	9343038	COOPERATIVA DE CREDITO SICREDI ALTO SERTAO PARAAIBANO - SICREDI ALTO SERTAO PARAAIBANO
S5	2923389	COOPERATIVA DE CREDITO SICREDI ARACAJU
S5	41255225	COOPERATIVA DE CREDITO SICREDI CENTRO PERNAMBUCANA
S5	35571249	COOPERATIVA DE CREDITO SICREDI JOAO PESSAOA
S5	70027388	COOPERATIVA DE CREDITO SICREDI MOSSAORO - SICREDI MOSSAORO
S5	97489280	COOPERATIVA DE CREDITO SICREDI REGIAO SUL DA BAHIA -SICREDI REGIAO SUL DA BAHIA
S5	75847	COOPERATIVA DE CREDITO UNICRED SUL CATARINENSE LTDA ? UNICRED SUL CATARINENSE
S5	707903	COOPERATIVA DE CREDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS
S5	82639451	COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI
S5	49069990	COOPERATIVA DE ECONOMIA E CREDITO DE LIVRE ADMISSAO DA SERRA DA CANTAREIRA - SICOOB CANTAREIRA
S5	14913919	COOPERATIVA DE ECONOMIA E CREDITO DOS EMPRESARIOS, PROFISSIONAIS DO MERCADO IMOBILIARIO E DA CMI / SECOVI - SICOOB SECOVICRED MG
S5	2999687	COOPERATIVA DE ECONOMIA E CREDITO MUTUO  DOS CORRETORES DE SEGUROS DE PORTO ALEGRE
S5	52935442	COOPERATIVA DE ECONOMIA E CREDITO MUTUO ALIANCA - COOPERNITRO
S5	82096447	COOPERATIVA DE ECONOMIA E CREDITO MUTUO BRF - CREDIBRF
S5	67087569	COOPERATIVA DE ECONOMIA E CREDITO MUTUO CECREB
S5	3149086	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DA ALIANCA DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DA REGIAO NOROESTE PAULISTA - GRANCRED NOROESTE PAULISTA
S5	4093627	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DA ALIANCA DOS PROFISSIONAIS DA AREA DE SAUDE DA REGIAO DE SAO ROQUE - SICOOB ALCOOP SAO ROQUE
S5	4120633	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DA AREA DE INFORMATICA, VESTUARIO EM GERAL E PEQ EMPRESARIOS MICROEMPRESARIOS MICROEMPREENDEDORES REGIAO METROPOLITANA RIO DE JANEIRO - SICOOB EMPRESAS RJ
S5	4649337	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DAS FORCAS ARMADAS, DO CORPO DE BOMBEIROS E POLICIA MILITAR DO DISTRITO FEDERAL LTDA. - SICOOB CABECRED
S5	53236808	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DE LIVRE ADMISSAO DE ARARAQUARA E REGIAO - SICOOB
S5	56396682	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DE RIO CLARO - COOPRIOCLARO
S5	74244344	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DO GRUPO BASF
S5	94243839	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DO VALE DAS ANTAS LTDA. - UNICRED VALE DAS ANTAS
S5	2827982	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS  EMPREGADOS DO BANCO DA AMAZONIA
S5	2480577	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS ADVOGADOS DE GOIAS LTDA - SICOOB CREDIJUR
S5	7755335	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS ADVOGADOS DO ESTADO DO RIO DE JANEIRO LTDA.
S5	19962468	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS ADVOGADOS DO RIO GRANDE DO SUL - SICREDI COOABCRED/RS
S5	14729710	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS ADVOGADOS PUBLICOS , DEFENSAORES PUBLICOS  E DELEGADOS DA POLICIA FEDERAL DO DISTRITO FEDERAL
S5	16564240	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS APOSENTADOS, PENSIONISTAS E IDOSAOS LIGADOS AO SINDICATO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS DA FORCA SINDICAL - SICOOB COOPERNAPI
S5	71502181	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS BANCARIOS DE BELO HORIZONTE E REGIAO METROPOLITANA LTDA. - COOPEB
S5	4158581	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS BANCARIOS DE JUIZ DE FORA LTDA. - COCBAN
S5	71491609	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS BANCARIOS DE SAOROCABA E REGIAO
S5	1301541	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS BANCARIOS DO TRIANGULO LTDA.
S5	53184438	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS COLABORADORES DA CEBRACE
S5	21130869	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS COLABORADORES DA COOPEDER LTDA. - CREDER
S5	61039038	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS COLABORADORES DA SG INDUSTRIA E COMERCIO DE MATERIAIS DE CONSTRUCAO, VIDROS E AFINS
S5	2588819	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS COLABORADORES DA UNIAO BRASILEIRA DE EDUCACAO E ENSINO, UNIAO NORTE BRASILEIRA DE EDUCACAO E CULTURA & UNIAO BRASILIENSE DE EDUCACAO E CULTURA LTDA - COOMAR
S5	20961629	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS COLABORADORES DA VALE S.A. - LTDA. - SICOOB CREDIVALE
S5	20062766	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.
S5	2330334	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS COMERCIANTES DO VESTUARIO, CONFECCOES E ROCHAS ORNAMENTAIS - CREDSUL.
S5	2217068	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS CONTABILISTAS E CORRETORES DE SEGUROS DA GRANDE BELO HORIZONTE LTDA. - SICOOB CREDITABIL
S5	17314501	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA ACO MINAS GERAIS S.A. - ACOMINAS E EMPRESAS SUBSIDIARIAS EM OURO BRANCO LTDA. - COOPACO
S5	62781232	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA ALCATEL-LUCENT BRASIL
S5	88043187	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA ALSTOM
S5	21597133	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA BECTON DICKINSAON INDUSTRIAS CIRURGICAS LTDA., LTDA.
S5	73156218	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA BORCOL
S5	18140913	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CBMM LTDA.
S5	17502881	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CEMIG E DAS INDUSTRIAS METALURGICAS E DE MATERIAL ELETRICO DE JUIZ DE FORA LTDA. - SICOOB CECREMEC
S5	8850613	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CENTRAIS ELETRICAS DE SANTA CATARINA - CREDELESC
S5	30138226	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA
S5	86784089	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA COELBA E DA CHESF LTDA.   SICOOB COPELBA
S5	54335401	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA COMPANHIA BRASILEIRA DE ALUMINIO
S5	59305565	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CONFAB
S5	47074323	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA COOP - COOPERATIVA DE CONSUMO
S5	73077398	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA EATON DE VALINHOS
S5	43553049	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA EATON LTDA.
S5	3862898	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COOPERCORREIOS
S5	3400651	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS
S5	42240382	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA FABRIMAR S.A. INDUSTRIA E COMERCIO LTDA
S5	59301762	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA FLAMMA AUTOMOTIVA LTDA.
S5	2738981	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA FUNDACAO ARTHUR BERNARDES LTDA. - COOFAB
S5	41790809	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA HELIBRAS - HELICOOP
S5	18340695	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA INDUSTRIA DE PAPEIS SUDESTE LTDA . - CREDESTE
S5	45691128	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA JOHNSAON & JOHNSAON
S5	28244622	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA
S5	913314	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA MAGNESITA REFRATARIOS S.A. LTDA. - CECREM
S5	4998845	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA MINERACAO RIO DO NORTE S/A, EM PORTO TROMBETAS LIMITADA -  CREDNORTE
S5	62795257	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA MONDELEZ BRASIL, PHILIP MORRIS BRASIL E K&S ALIMENTOS
S5	59133793	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA MONSANTO
S5	57545436	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA NOVELIS
S5	42445122	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA PONTIFICIA UNIVERSIDADE CATOLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICIPIO DO RIO DE JANEIRO LTDA.
S5	67031757	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM
S5	44223196	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA RECKITT BENCKISER
S5	46058731	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA RHODIA PAULINIA
S5	48140925	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARAA CONSTRU��O - DIVISAO VIDRO PLANO
S5	20622809	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA SAMARCO MINERACAO S.A. LTDA - CREDISAM
S5	47944277	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA TAKATA-PETRI
S5	27669753	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA TEADIT E OUTRAS EMPRESAS ASSAOCIADAS LTDA
S5	4249235	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA TEKSID DO BRASIL LTDA., E NEMAK ALUMINIO DO BRASIL LTDA.
S5	3685335	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA UNIFI - CREDIUNIFI
S5	17607375	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA VALE FERTILIZANTES DE UBERABA - COPERURA LTDA.
S5	968834	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA VALE FERTILIZANTES S/A - COCRESGO LTDA.
S5	68969625	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS CONTROLADAS E COLIGADAS DA USINA SANTA ADELIA - USAGRO
S5	68314921	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE DIVERSOES DO ESTADO DE SAO PAULO
S5	62035456	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE REDUTORES DE TRANSMISSAO DO ESTADO DE SAO PAULO - COOPER-PTI
S5	141155	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIARIOS DE PASSAGEIROS DO GRANDE RIO LTDA
S5	57563728	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ECONOMICO RHODIA
S5	19875244	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS E PRESTADORES DE SERVICO DO GRUPO ARCELORMITTAL - SICOOB COPESITA
S5	53505681	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS METALURGICAS DE MATAO - METALCOOPERCRED
S5	3535065	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS METALURGICAS DE OSASCO E REGIAO - CREDMETAL
S5	17411307	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR
S5	89280960	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON
S5	24235459	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS SIDERURGICAS, METALURGICAS E ELETRO-MECANICAS DE JOAO MONLEVADE LTDA. - SICOOB CREDIBELGO
S5	129753	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS SAOMART LTDA.
S5	53272365	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS INDUSTRIAS UNILEVER DO BRASIL
S5	2414044	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS INSTITUICOES DE ENSINO SUPERIOR DO SUL DE MINAS LTDA. - CREDFENAS
S5	30949267	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE CHOCOLATES GAROTO LTDA. - CREDI-GAROTO
S5	42107706	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ELEVADORES ATLAS SCHINDLER LTDA.
S5	31746993	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ESTABELECIMENTOS HOSPITALARES DO SUL DO ESTADO DO ESPIRITO SANTO - SULCRED
S5	92935741	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO BANRISUL
S5	2447184	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO COLEGIO SANTO INACIO - COESI
S5	8931800	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO ALCOA EM PERNAMBUCO
S5	1296040	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO ALGAR LTDA. - SICOOB CREDIEMPARA
S5	73631483	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO BAYER LTDA
S5	33916883	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO BEZERRA DE MELLO LTDA
S5	2024442	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO COLORADO
S5	33924028	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO CVRD E ENTIDADES VINCULADAS LTDA.
S5	43488782	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL
S5	29985421	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO JOSE NEFFA LTDA
S5	65594772	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO METALAC - COOPERMETA
S5	46277273	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO PAO DE ACUCAR
S5	88183173	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO PARAAMOUNT
S5	88325097	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO SAINT GOBAIN
S5	2232228	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF
S5	62284385	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO SCHAEFFLER
S5	57598120	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO TELEFONICA
S5	27140946	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO USINA PAINEIRAS LTDA - CRED-PAN
S5	5658367	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO SEBRAE BAHIA - COOPSAOL
S5	92675578	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO SISTEMA FIERGS - CRESUL
S5	30586895	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA
S5	2230138	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS SUPERMERCADOS RUSSI
S5	54603022	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SAO PAULO - CECRES
S5	3973743	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS IND.ALIMENTACAO REG.GRDE.VITORIA EST.ES-CREDI-ALIMENTO
S5	5424088	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS NAS INDUSTRIAS QUIMICAS, FARMACEUTICAS E SIMILARES DA REGIAO METROPOLITANA DO RIO DE JANEIRO LTDA
S5	92825397	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS, APOSENTADOS E PENSIONISTAS DA COMPANHIA ESTADUAL DE ENERGIA ELETRICA E ELETRICITARIOS DO RIO GRANDE DO SUL   CRECE
S5	23295315	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPRESARIOS DA REGIAO METROPOLITANA DE JOAO PESSAOA E LITORAL DA PARAAIBA - SICOOB LITORAL PARAAIBANO
S5	22150505	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPRESARIOS DA REGIAO METROPOLITANA DE PATOS - SICOOB SERTAO PARAAIBANO
S5	22491263	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPRESARIOS DA REGIAO NORTE MARANHENSE - SICOOB NORTE MARANHENSE
S5	9579249	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPRESARIOS DE AMERICANA, LIMEIRA E REGIAO - SICOOB ACICRED
S5	8844074	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPRESARIOS DE ITAPETININGA - SICOOB CRED-ACI
S5	8795285	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPRESARIOS DE LEME - SICOOB CREDIACIL
S5	9004796	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPRESARIOS DE LENCOIS PAULISTA - SICOOB CRED-ACILPA
S5	9639338	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPRESARIOS DE PRAIA GRANDE E REGIAO - SICOOB COOPERACE
S5	8937938	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPRESARIOS DE PRESIDENTE VENCESLAU - SICOOB CREDIACIPREV
S5	8071414	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPRESARIOS DE RIBEIRAO PRETO E REGIAO - SICOOB COOPERAC
S5	9527069	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPRESARIOS DE RIO CLARO - SICOOB CREDIACIRC
S5	10175348	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPRESARIOS DE SAOROCABA E REGIAO - SICOOB
S5	8075352	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPRESARIOS DE TRANSPORTES DO ESTADO DE SANTA CATARINA   TRANSPOCRED
S5	9187555	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS ENGENHEIROS, ARQUITETOS, AGRONOMOS E AFINS DO ESTADO DO RIO GRANDE DO SUL
S5	5841967	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FABRICANTES DE CALCADOS DE SAPIRANGA LTDA.
S5	43438662	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA ABRIL
S5	45068632	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA ACUMENT BRASIL
S5	9128022	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA AFFINIA
S5	64761471	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA ANDORINHA - COFASA
S5	41146382	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA ASSEMBLEIA LEGISLATIVA DO ESTADO DA PARAAIBA LTDA. -  COOPERLEGIS
S5	65560658	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA ASSAOCICAO CONGREGACAO DE SANTA CATARINA
S5	1288797	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA ASTRAZENECA DO BRASIL
S5	57038408	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA BOMBRIL
S5	68228006	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA CARGILL
S5	32615247	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA CEPLAC LTDA
S5	44958981	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA CIA ACUCAREIRA VALE DO ROSARIO - COOPERVALE
S5	1062439	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO
S5	1530136	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS
S5	67607564	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA CORREIAS MERCERIO
S5	50654300	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA DANA
S5	91018408	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA DANA INDUSTRIAS
S5	45045671	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA ELGIN
S5	48718183	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA ERICSSAON
S5	2825208	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA EVANIL - COOFE
S5	57259525	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA FACULDADE DE CIENCIAS AGRARIAS E VETERINARIAS - CAMPUS DE JABOTICABAL/SP - SICOOB COOPERFAC
S5	42258376	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA FMC LTDA
S5	2846074	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA FUNDACAO EDUCACIONAL DE BARRETOS - COOPERFEB
S5	1997612	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA FUNDACAO ZERBINI - COOPINCOR
S5	60219045	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA GERDAU S.A. - UNIDADE PINDAMONHANGABA
S5	52575206	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA GERDAU S/A-UNIDADE MOGI DAS CRUZES
S5	5331882	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA GKN DO BRASIL LTDA
S5	59620708	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA INTERNATIONAL INDUSTRIA AUTOMOTIVA DA AMERICA DO SUL
S5	44378586	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA MAXION LTDA - COOPERMAXION
S5	731320	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA MORLAN
S5	62562012	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA NESTLE - CREDI NESTLE
S5	48172860	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA OWENS CORNING FIBERGLAS AMERICA DO SUL
S5	3165497	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA SANEPARA - CREDISANEPARA
S5	16721078	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ORGAOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF
S5	72952138	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA SELENE
S5	67341487	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA TETRA PAK
S5	57440521	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA TICKET SERVICOS COMERCIO E ADMINISTRACAO
S5	1107759	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA USINA SANTA MARIA - PILONCRED
S5	51920502	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VB TRANSPORTES E TURISMO
S5	2192115	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VIACAO NOSSA SENHORA DO AMPARAO LTDA. - COPERFAMP
S5	53846242	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VILLARES METALS
